occurrenceID,datasetName,datasetProvider,scientificName,sex,individualCountEnd,plantScientificName,endYear,endMonth,endDay,verbatimEventDate,startYear,country,decimalLatitude,decimalLongitude,coordinateUncertaintyInMetersEnd,manualGeoreferencing,geometry,license,recordedBy,individualCount,year,month,day,gbifRegion,habitat,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,databaseName
PR_Megachilidae_RL_79624,BDFGM_Megachilidae_2023,Pierre Rasmont,Megachile sculpturalis,,1,,2021,9,20,2021/9/20;2021/9/20,2021,Spain,41.386,2.182,,provided,3665724.42077655|2065574.38116156,,,,,,,,,,,,,,,,
PR_Megachilidae_RL_79625,BDFGM_Megachilidae_2023,Pierre Rasmont,Megachile sculpturalis,F,1,,2021,9,20,2021/9/20;2021/9/20,2021,Spain,41.386,2.182,,provided,3665724.42077655|2065574.38116156,,,,,,,,,,,,,,,,
IB_bees_ES_RL_53314,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,42.022,2.824,,provided,3725539.5087812|2130373.98607307,,,,,,,,,,,,,,,,
IB_bees_ES_RL_76435,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,41.486,2.072,,provided,3657615.18392177|2077552.35306896,,,,,,,,,,,,,,,,
IB_bees_ES_RL_76436,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,41.859,2.662,,provided,3710515.72284573|2113690.95702128,,,,,,,,,,,,,,,,
IB_bees_ES_RL_76438,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,42.231,1.204,,provided,3594248.09894663|2167624.23691058,,,,,,,,,,,,,,,,
IB_bees_ES_RL_76439,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,F,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,41.386,2.182,,provided,3665724.42077655|2065574.38116156,,,,,,,,,,,,,,,,
IB_bees_ES_RL_76454,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,M,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,41.861,2.664,,provided,3710701.47667546|2113895.3347481,,,,,,,,,,,,,,,,
IB_bees_ES_RL_76455,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,41.652,2.383,,provided,3685250.19113186|2093171.58913249,,,,,,,,,,,,,,,,
IB_bees_ES_RL_76469,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,41.95,2.63,,provided,3708775.8510297|2123985.80211746,,,,,,,,,,,,,,,,
IB_bees_ES_RL_76471,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,F,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,41.861,2.664,,provided,3710701.47667546|2113895.3347481,,,,,,,,,,,,,,,,
IB_bees_ES_RL_77136,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,41.861,2.664,7,provided,3710701.47667546|2113895.3347481,,,,,,,,,,,,,,,,
IB_bees_ES_RL_77141,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,41.486,2.072,6,provided,3657615.18392177|2077552.35306896,,,,,,,,,,,,,,,,
IB_bees_ES_RL_77150,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,41.861,2.664,7,provided,3710701.47667546|2113895.3347481,,,,,,,,,,,,,,,,
IB_bees_ES_RL_77153,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,41.983,2.618,11216,provided,3708114.4261826|2127722.62996435,,,,,,,,,,,,,,,,
IB_bees_ES_RL_77168,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,41.371,2.162,65,provided,3663895.9461832|2064095.32284327,,,,,,,,,,,,,,,,
IB_bees_ES_RL_77169,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,41.402,2.142,14,provided,3662555.41292734|2067684.95193888,,,,,,,,,,,,,,,,
IB_bees_ES_RL_77170,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,42.231,1.204,185,provided,3594248.09894663|2167624.23691058,,,,,,,,,,,,,,,,
IB_bees_ES_RL_77173,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,41.958,2.64,12000,provided,3709683.74675988|2124786.97032434,,,,,,,,,,,,,,,,
IB_bees_ES_RL_77180,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,41.652,2.383,20,provided,3685250.19113186|2093171.58913249,,,,,,,,,,,,,,,,
IB_bees_ES_RL_77182,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,41.859,2.662,,provided,3710515.72284573|2113690.95702128,,,,,,,,,,,,,,,,
IB_bees_ES_RL_77187,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,41.663,2.526,5,provided,3697252.61338359|2093191.53466428,,,,,,,,,,,,,,,,
IB_bees_ES_RL_77189,BartomeusI_Iberia_2023,Ignasi Bartomeus,Megachile sculpturalis,,1,,,,,NA/NA/NA;NA/NA/NA,,Spain,41.386,2.182,1115,provided,3665724.42077655|2065574.38116156,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_44455,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,M,1,,2010,7,27,2010/7/27;NA/NA/NA,,Switzerland,46.14764,8.72648,10000,provided,4222499.66426655|2560242.84245818,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_382028,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,,1,,2012,7,1,2012/7/1;NA/NA/NA,,Switzerland,46.11121,8.76442,3535,provided,4225369.30063555|2556149.31243438,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_355373,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,F,1,,2014,7,18,2014/7/18;NA/NA/NA,,Switzerland,45.97386,8.95465,3535,provided,4239885.81186639|2540676.92988115,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_67026,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,F,1,,2015,7,12,2015/7/12;NA/NA/NA,,Switzerland,46.87719,8.6521,3535,provided,4218163.18102682|2641346.8553489,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_93286,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,F,1,,2015,7,12,2015/7/12;NA/NA/NA,,Switzerland,47.37317,8.53098,3535,provided,4209980.10822706|2696608.61669588,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_139314,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,,1,,2016,8,10,2016/8/10;NA/NA/NA,,Switzerland,46.11821,7.01824,3535,provided,4090307.84206951|2560756.37677109,,,,,,,,,,,,,,,,
GBIFCH_00265778,ADD_PULSE_2024,Thulier Joffrey & Bastien De Tandt & Shawn Lemaire,Megachile sculpturalis,F,1,,2016,8,28,,,Switzerland,46.177494,7.191479,,provided,4103942.13649924|2566812.86359085,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_27331,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,,1,,2018,6,25,2018/6/25;NA/NA/NA,,Switzerland,46.74846,7.66765,3535,provided,4142644.05721216|2628917.77191799,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_251881,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,,1,,2018,6,28,2018/6/28;NA/NA/NA,,Switzerland,46.47747,6.88523,3535,provided,4081630.70166294|2601039.93695581,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_408668,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,F,1,,2018,7,10,2018/7/10;NA/NA/NA,,Switzerland,46.20113,6.11068,3535,provided,4020618.80569584|2573195.33925376,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_239348,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,F,1,,2018,7,12,2018/7/12;NA/NA/NA,,Switzerland,46.52087,6.62414,3535,provided,4061792.04049113|2606731.86771536,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_409774,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,,1,,2018,7,9,2018/7/9;NA/NA/NA,,Switzerland,46.1554,8.83023,3535,provided,4230536.42777244|2560972.50216676,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_4909,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,,1,,2018,8,7,2018/8/7;NA/NA/NA,,Switzerland,46.74846,7.66765,3535,provided,4142644.05721216|2628917.77191799,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_150712,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,F,1,,2019,6,28,2019/6/28;NA/NA/NA,,Switzerland,45.97471,8.89015,3535,provided,4234882.67961058|2540843.73888785,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_119861,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,,1,,2019,7,28,2019/7/28;NA/NA/NA,,Switzerland,46.33361,8.96468,3535,provided,4241198.04682621|2580603.2008715,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_143283,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,M,1,,2019,7,28,2019/7/28;NA/NA/NA,,Switzerland,45.92889,8.9534,3535,provided,4239721.50282449|2535686.63113249,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_377818,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,F,1,,2019,7,28,2019/7/28;NA/NA/NA,,Switzerland,45.92889,8.9534,3535,provided,4239721.50282449|2535686.63113249,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_184581,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,M,1,,2019,7,30,2019/7/30;NA/NA/NA,,Switzerland,46.78147,9.10834,3535,provided,4252845.86695517|2630190.95430888,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_438576,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,M,1,,2019,7,6,2019/7/6;NA/NA/NA,,Switzerland,46.20035,6.04591,3535,provided,4015617.38822574|2573372.66755911,,,,,,,,,,,,,,,,
GBIFCH_00132640,ADD_PULSE_2024,Thulier Joffrey & Bastien De Tandt & Shawn Lemaire,Megachile sculpturalis,F,1,,2019,7,8,,,Switzerland,46.842983,6.686339,,provided,4068103.6298409|2642261.45086553,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_398670,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,F,1,,2019,7,8,2019/7/8;NA/NA/NA,,Switzerland,46.83615,6.68491,3535,provided,4067961.92333366|2641508.00570686,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_28587,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,F,1,,2019,7,9,2019/7/9;NA/NA/NA,,Switzerland,47.42034,8.26689,3535,provided,4190144.48056721|2702279.41960066,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_241832,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,,1,,2019,8,18,2019/8/18;NA/NA/NA,,Switzerland,46.19781,9.02566,3535,provided,4245708.08304388|2565462.87548277,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_365513,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,M,1,,2019,8,23,2019/8/23;NA/NA/NA,,Switzerland,46.95369,9.57362,3535,provided,4288515.05813493|2649002.99587384,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_240836,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,F,1,,2019,8,8,2019/8/8;NA/NA/NA,,Switzerland,47.37253,8.59717,3535,provided,4214980.35273748|2696440.54754241,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_421099,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,M,1,,2019,8,9,2019/8/9;NA/NA/NA,,Switzerland,46.47825,7.08055,3535,provided,4096635.14409163|2600516.89167621,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_299174,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,F,1,,2020,8,22,2020/8/22;NA/NA/NA,,Switzerland,45.97471,8.89015,3535,provided,4234882.67961058|2540843.73888785,,,,,,,,,,,,,,,,
GBIF_bees_SZ_RL_416587,GBIF_Switzerlands_2023,Christophe Praz,Megachile sculpturalis,F,1,,2021,8,18,2021/8/18;NA/NA/NA,,Switzerland,45.97471,8.89015,3535,provided,4234882.67961058|2540843.73888785,,,,,,,,,,,,,,,,
RU2_LIT_bees_RL_622,Russia2_literature_2023,Liuba Fedorova (UMONS),Megachile sculpturalis,F,4,,2019,9,2,2019/9/2;NA/NA/NA,,Ukraine,44.93694444,34.13527778,,provided,6191563.64038212|2731714.0729767,,,,,,,,,,,,,,,,
RU_LIT_RL_10855,Russia_literature_2023,Liuba Fedorova (UMONS),Megachile sculpturalis,F,4,,2019,9,2,2019/9/2;NA/NA/NA,,Ukraine,44.936944,34.135278,,not_provided,6191563.67160231|2731714.03168523,,,,,,,,,,,,,,,,
ADDm_VR_355,ADD_PULSE_2024,S.P. Ivanov,Megachile sculpturalis,,1,,2019,9,6,NA;NA,2019,Ukraine,44.5558,34.0757,,provided,6199946.714137|2689614.0440924,,,,,,,,,,,,,,,,
RU2_LIT_bees_RL_623,Russia2_literature_2023,Liuba Fedorova (UMONS),Megachile sculpturalis,F,2,,2019,9,6,2019/9/6;NA/NA/NA,,Ukraine,44.93694444,34.13527778,,provided,6191563.64038212|2731714.0729767,,,,,,,,,,,,,,,,
RU_LIT_RL_10856,Russia_literature_2023,Liuba Fedorova (UMONS),Megachile sculpturalis,F,2,,2019,9,6,2019/9/6;NA/NA/NA,,Ukraine,44.936944,34.135278,,not_provided,6191563.67160231|2731714.03168523,,,,,,,,,,,,,,,,
RU2_LIT_bees_RL_624,Russia2_literature_2023,Liuba Fedorova (UMONS),Megachile sculpturalis,F,1,,2019,9,9,2019/9/9;NA/NA/NA,,Ukraine,44.93694444,34.13527778,,provided,6191563.64038212|2731714.0729767,,,,,,,,,,,,,,,,
RU_LIT_RL_10857,Russia_literature_2023,Liuba Fedorova (UMONS),Megachile sculpturalis,F,1,,2019,9,9,2019/9/9;NA/NA/NA,,Ukraine,44.936944,34.135278,,not_provided,6191563.67160231|2731714.03168523,,,,,,,,,,,,,,,,
ADDm_VR_360,ADD_PULSE_2024,"Mulenko et all., 2022",Megachile sculpturalis,F,1,,2018,6,1,NA;NA,,Ukraine,46.5752,30.4216,,provided,5865458.47325901|2821452.56902398,,,,,,,,,,,,,,,,
ADDm_VR_358,ADD_PULSE_2024,"Mulenko et all., 2022",Megachile sculpturalis,F,1,,2022,7,27,NA;NA,,Ukraine,47.4844,35.8334,,provided,6223978.58211577|3045556.5270611,,,,,,,,,,,,,,,,
ADDm_VR_359,ADD_PULSE_2024,"Mulenko et all., 2022",Megachile sculpturalis,F,1,,2022,7,27,NA;NA,,Ukraine,47.4844,35.8334,,provided,6223978.58211577|3045556.5270611,,,,,,,,,,,,,,,,
ADDm_VR_356,ADD_PULSE_2024,"Ivanov, Fateryga, 2019",Megachile sculpturalis,F,1,,2022,7,28,NA;NA,,Ukraine,46.2616,30.4216,,provided,5874599.54099972|2787662.92163864,,,,,,,,,,,,,,,,
ADDm_VR_357,ADD_PULSE_2024,"Ivanov, Fateryga, 2019",Megachile sculpturalis,F,1,,2022,7,28,NA;NA,,Ukraine,46.2616,30.4216,,provided,5874599.54099972|2787662.92163864,,,,,,,,,,,,,,,,
772815323,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,38.252,140.8559,,,9283365.03666966|9759822.80063419,CC_BY_4_0,Y. Maeta,,1974,8,25,ASIA,,JP,Miyagi,,,"Sendai City, Mt. Aobayama",,,GBIF
772815320,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,39.742,141.1291,,,9117921.71700455|9754169.21453481,CC_BY_4_0,Y. Maeta,,1970,8,28,ASIA,,JP,Iwate,,,"Kuriyagawa, Morioka",,,GBIF
urn:catalog:HYO:ENT:B1260092,,,"Chalicodoma sculpturalis (Smith, 1853)",Indeterminate,,,,,,,,,34.866699,135.267,,,9946677.50459859|9285079.37613892,CC_BY_4_0,,,1993,7,30,ASIA,,JP,Hyogo,,,HYOGO,,,GBIF
urn:catalog:HYO:ENT:B1260091,,,"Chalicodoma sculpturalis (Smith, 1853)",Indeterminate,,,,,,,,,34.866699,135.267,,,9946677.50459859|9285079.37613892,CC_BY_4_0,,,1993,7,30,ASIA,,JP,Hyogo,,,HYOGO,,,GBIF
urn:catalog:HYO:ENT:B1260090,,,"Chalicodoma sculpturalis (Smith, 1853)",Indeterminate,,,,,,,,,34.866699,135.267,,,9946677.50459859|9285079.37613892,CC_BY_4_0,,,1993,7,30,ASIA,,JP,Hyogo,,,HYOGO,,,GBIF
urn:catalog:HYO:ENT:B1260089,,,"Chalicodoma sculpturalis (Smith, 1853)",Indeterminate,,,,,,,,,34.866699,135.267,,,9946677.50459859|9285079.37613892,CC_BY_4_0,,,1993,7,30,ASIA,,JP,Hyogo,,,HYOGO,,,GBIF
urn:catalog:HYO:ENT:B1260088,,,"Chalicodoma sculpturalis (Smith, 1853)",Indeterminate,,,,,,,,,34.866699,135.267,,,9946677.50459859|9285079.37613892,CC_BY_4_0,,,1993,10,9,ASIA,,JP,Hyogo,,,HYOGO,,,GBIF
urn:catalog:HYO:ENT:B1294194,,,"Chalicodoma sculpturalis (Smith, 1853)",Indeterminate,,,,,,,,,35.116699,134.733,,,9947965.64977735|9233193.19785379,CC_BY_4_0,,,1994,10,9,ASIA,,JP,Hyogo,,,"HYOGO, GUADAL CANAL",,,GBIF
urn:catalog:HYO:ENT:B1363054,,,"Chalicodoma sculpturalis (Smith, 1853)",Female,,,,,,,,,34.833302,134.95,,,9966479.38280616|9254632.13888085,CC_BY_4_0,,,1996,8,25,ASIA,,JP,Hyogo,,,,,,GBIF
urn:catalog:HYO:ENT:B1363053,,,"Chalicodoma sculpturalis (Smith, 1853)",Female,,,,,,,,,34.833302,134.95,,,9966479.38280616|9254632.13888085,CC_BY_4_0,,,1996,8,25,ASIA,,JP,Hyogo,,,,,,GBIF
urn:catalog:HYO:ENT:B1459634,,,"Chalicodoma sculpturalis (Smith, 1853)",Indeterminate,,,,,,,,,35.416698,134.85001,,,9910755.320161|9243691.22874875,CC_BY_4_0,,,1998,6,24,ASIA,,JP,Hyogo,,,,,,GBIF
urn:catalog:HYO:ENT:B1459633,,,"Chalicodoma sculpturalis (Smith, 1853)",Indeterminate,,,,,,,,,35.416698,135.83299,,,9859925.91025041|9337160.56013169,CC_BY_4_0,,,1998,9,9,ASIA,,JP,Hyogo,,,,,,GBIF
urn:catalog:HYO:ENT:B1459632,,,"Chalicodoma sculpturalis (Smith, 1853)",Indeterminate,,,,,,,,,35.4333,135.817,,,9859046.88443488|9335569.56542693,CC_BY_4_0,,,1998,9,9,ASIA,,JP,Hyogo,,,,,,GBIF
urn:catalog:HYO:ENT:B1459631,,,"Chalicodoma sculpturalis (Smith, 1853)",Indeterminate,,,,,,,,,35.4333,135.817,,,9859046.88443488|9335569.56542693,CC_BY_4_0,,,1998,9,9,ASIA,,JP,Hyogo,,,,,,GBIF
659109033,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,38.252,140.8559,,,9283365.03666966|9759822.80063419,CC_BY_4_0,Y. Maeta,,1974,8,25,ASIA,,JP,Miyagi,,,"Sendai City, Mt. Aobayama",,,GBIF
659109032,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,39.70205,141.15448,,,9120366.85884656|9757097.17579079,CC_BY_4_0,Y. Maeta,,1970,8,28,ASIA,,JP,Iwate,,,"Morioka, Iwate",,,GBIF
https://www.inaturalist.org/observations/265471546,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2024/07/07 11:32 PM,,,46.238826,20.015056,,,5091675.92417828|2621550.73054869,CC_BY_NC_4_0,Lili Lajtár,,2024,7,7,EUROPE,,HU,Csongrád,,,,"Domaszék, 6781 Hungary",,GBIF
https://www.inaturalist.org/observations/265471480,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2024/07/07 11:32 PM,,,46.238826,20.015056,,,5091675.92417828|2621550.73054869,CC_BY_NC_4_0,Lili Lajtár,,2024,7,7,EUROPE,,HU,Csongrád,,,,"Domaszék, 6781 Hungary",,GBIF
https://www.inaturalist.org/observations/264940952,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2023/07/30 4:50 PM,,,45.799285,20.124263,,,5106379.2883599|2574247.12383528,CC_BY_NC_4_0,Danilo Ugrnov,,2023,7,30,EUROPE,,RS,Severno-Banatski,,,,"Ada, Serbia",,GBIF
007E01F5-5997-5449-B740-130B6CA7F3E4,,,"Megachile sculpturalis Smith, 1853",Male,,,,,,,,,41.959925,12.433852,,,4523471.23947255|2098426.44528336,CC_BY_4_0,L. Fortini,1,2022,6,24,EUROPE,,IT,Roma,,,Riserva Naturale dell'Insugherata 2,,,GBIF
CSCF-API-895147,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,47.32821,8.53006,,,4209814.52827332|2691615.90035593,CC_BY_4_0,Flückiger Regula,,2023,7,31,EUROPE,,CH,Zh,,,,,,GBIF
CSCF-API-895148,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,47.10826,7.20807,,,4108970.12708047|2670071.98656446,CC_BY_4_0,Bernet Daniel,,2024,8,14,EUROPE,,CH,Be,,,,,,GBIF
CSCF-API-895144,,,"Megachile sculpturalis Smith, 1853",Female,,,,,,,,,47.51301,7.67094,,,4145477.22340855|2713805.31729057,CC_BY_4_0,Berner Daniel,,2021,8,21,EUROPE,,CH,Bl,,,,,,GBIF
CSCF-API-895146,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,47.41609,8.73064,,,4225146.64255607|2701097.47377891,CC_BY_4_0,Pelagatti Daniel,,2022,7,3,EUROPE,,CH,Zh,,,,,,GBIF
CSCF-API-895145,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,46.52087,6.62414,,,4061792.04049113|2606731.86771536,CC_BY_4_0,Byrde Laura,,2020,9,23,EUROPE,,CH,Vd,,,,,,GBIF
https://www.inaturalist.org/observations/262105548,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2024/07/13 17:28,,,43.603511,13.516224,,,4605494.1087989|2283851.84218505,CC_BY_NC_4_0,Marco Bondini,,2024,7,13,EUROPE,,IT,Marche,,,,"Provincia di Ancona, Italia",,GBIF
https://www.inaturalist.org/observations/261650512,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2019/07/29 10:54,,,45.208345,6.53009,,,4048069.90346333|2461494.77423926,CC_BY_NC_4_0,André MIQUET,,2019,7,29,EUROPE,,FR,Rhône-Alpes,,,,"73140 Orelle, France",,GBIF
https://www.inaturalist.org/observations/260164918,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2023/07/22 12:06,,,43.681602,7.089035,,,4085762.27970804|2290404.42933662,CC_BY_NC_4_0,Eliot Stein-Deffarges,,2023,7,22,EUROPE,,FR,Provence-Alpes-Côte d'Azur,,,,"Roquefort-les-Pins, France",,GBIF
https://www.inaturalist.org/observations/244079382,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2024/07/28 12:35 PM,,,37.976454,127.27748,,,9958028.79706819|8534999.23885589,CC_BY_NC_4_0,Miyrumiyru,,2024,7,28,ASIA,,KR,Gyeonggi-do,,,,South Korea,,GBIF
f8f2f35c-5faa-4cec-be50-0a8d6fdef018,,,"Chalicodoma sculpturalis (Smith, 1853)",,,,,,,,,,35.755252,140.41488,,,9561217.19071786|9760508.02079881,CC_BY_4_0,,,2016,10,,ASIA,,JP,Chiba Pref.,Narita-shi or Tako-machi,,"Yoshioka to Gotanda, AreaC",,,GBIF
,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,48.002056,7.787276,,,4155821.54722174|2767858.91107987,CC_BY_4_0,1933925887,,2019,9,1,EUROPE,,DE,,,,TK25 Blatt 7912/4 - Freiburg im Breisgau (West),,,GBIF
,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,47.792198,12.419611,,,4502358.96264782|2745032.30567554,CC_BY_4_0,-1753252249,,2023,7,27,EUROPE,,DE,,,,Grassau / OT Rottau / Hacklweg / Rottauer Bienenweg,,,GBIF
,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,47.992676,7.83045,,,4159013.59198027|2766721.30683832,CC_BY_4_0,1933925887,,2018,7,15,EUROPE,,DE,,,,TK25 Blatt 8012/2 - Freiburg im Breisgau / St. Georgen,,,GBIF
,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,47.992558,7.830434,,,4159012.0229533|2766708.23301626,CC_BY_4_0,1933925887,,2020,7,13,EUROPE,,DE,,,,TK25 Blatt 8012/2 - Freiburg im Breisgau / St. Georgen,,,GBIF
,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,47.992554,7.830437,,,4159012.23416568|2766707.78207159,CC_BY_4_0,1933925887,,2022,6,15,EUROPE,,DE,,,,TK25 Blatt 8012/2 - Freiburg im Breisgau / St. Georgen,,,GBIF
,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,47.992561,7.830435,,,4159012.10712135|2766708.56410132,CC_BY_4_0,1933925887,,2021,8,13,EUROPE,,DE,,,,TK25 Blatt 8012/2 - Freiburg im Breisgau / St. Georgen,,,GBIF
,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,47.992554,7.830443,,,4159012.68200079|2766707.76892063,CC_BY_4_0,1933925887,,2022,7,1,EUROPE,,DE,,,,TK25 Blatt 8012/2 - Freiburg im Breisgau / St. Georgen,,,GBIF
,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,47.992554,7.830433,,,4159011.93560894|2766707.79083892,CC_BY_4_0,1933925887,,2023,6,19,EUROPE,,DE,,,,TK25 Blatt 8012/2 - Freiburg im Breisgau / St. Georgen,,,GBIF
,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,47.992558,7.830442,,,4159012.62006673|2766708.21548163,CC_BY_4_0,1933925887,,2021,7,3,EUROPE,,DE,,,,TK25 Blatt 8012/2 - Freiburg im Breisgau / St. Georgen,,,GBIF
,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,48.049541,7.651291,,,4145837.49627521|2773447.16985666,CC_BY_4_0,1782348037,,2017,7,8,EUROPE,,DE,,,,Ihringen (Weinberge),,,GBIF
